bigbang	john	sally	mafia	store	lake	zomboni	cabbage
2.5111325476900084	-1.357632444948907	2.198837038261284	0.9198795141150617	-0.9657686289917242	0.6424394647966	-0.7773437635630447	0.8327801775498469
-0.019931561657245033	-0.1267892516659413	0.34335534838630294	-0.3668655138979717	0.22489679954456857	-0.32962361710283705	0.7797913688858552	1.6163001804821082
-0.3125670580213269	1.1537685390885666	-0.23358973227799906	0.5564194371758027	-0.2589405775051741	-0.28022396366141866	0.5595731547912371	1.3457870317865885
-0.5223599258541148	0.06865145707428366	0.9769828076619566	0.6710268690029415	-0.45038670160366756	0.38233452795952505	-0.2400371415912624	-1.1854712448581997
0.3763670371991087	0.9390889436311305	0.8420688603779013	-0.27625771060552856	0.7205278932596809	0.9686628601333183	-0.5090290474551392	1.1582271962066937
0.38658258917092975	-0.5921141213350033	-2.5188309549181844	-0.14120592163438725	-0.14187115574584974	-1.2775849269415969	0.7623519474977863	2.291540431599632
0.9506278731265124	-0.8099168567891817	-0.002735556091113593	1.0465753463153287	-0.7656939843423476	-0.7481200767812737	0.6923766756555336	-0.012738012108926888
-0.9260621643490131	0.8488738302850475	-0.3945994667391139	-0.1962710856033083	-0.02628248020369356	0.798202288334889	-0.8786722022287805	-1.5291698844894137
-0.31249487814126115	0.36926553465618983	0.39670569151391666	0.1819666135898305	-0.3185437946888768	0.48549871369220665	0.1399531384689976	1.422599811089485
2.0305457232242023	-1.1855960077744592	-0.19365828029379034	1.4635735090386297	-1.7473405102963662	-0.5194054719405083	0.4884262021097113	2.3822588208484112
0.22459063324999182	-0.800840916162789	-0.0851760922710017	-0.008070764247041895	-0.5171684257721105	0.25296021206112296	-0.2833042961814496	-1.6046511905080276
-0.17252437332674642	1.5645812410574145	-0.8632127594610817	0.07872277583172002	1.057858952588066	0.11384178720992412	-0.3121940880802254	-1.3783436754208471
-0.9416177655837017	-0.9245552194693161	0.7345292184244875	-0.3447128074428048	0.32695179592434864	1.1411957703429607	-0.26415199132237227	-0.4607691460090161
0.5059343058207516	0.9343287467259975	1.655042221468732	-0.17627864721235442	-0.13476788227572545	0.8020499329669579	-0.5564731178552279	-2.838861770868789
1.031018217042444	-0.47818669723369966	-0.847671949215035	0.6730545801290739	-0.3958450670562341	-0.5813002712929192	-0.0006663851391672249	0.018245498042422564
0.8745876458098074	-0.003175856767131344	-1.3970550231469734	1.0561491709797377	-0.9355483330402408	-0.7551326053939812	0.2607946797492269	1.4986971297290568
-0.25880086360891674	0.29459262094337224	0.0200032198274639	-0.2964670512261391	-0.04528757059447375	0.7800653548214042	-0.08343688844826247	-1.5387612823736643
0.3612522833635362	-2.1009812104995986	-0.02865566103526391	0.2569107660522352	-1.5530016322476976	0.12049582422794247	-0.8775740951597856	-0.9259819492166553
1.6716594366486115	-1.462717335427299	1.17093278612036	0.9391841763297337	-0.6102847771488811	0.6377762813306254	-0.5603702215886115	-1.2542149709016468
1.070882292171469	0.0863330187871626	-1.2291949523785322	0.3931088708680991	-0.9312078788050898	-0.7287746984229022	0.9725561538916232	2.8070133334238654
-0.7841627421933196	-0.7243075637838803	-0.5379551750240974	-0.05363075224948094	-0.20573233156546464	-0.0032493145899915032	-0.08215879729763415	-0.6683824188902121
-2.5460050646214696	0.9965812952746222	-2.147703239266853	-1.6130353479382284	0.9549435092767119	-0.19906375925444303	0.2558466216915864	1.8260090337784867
0.29677250708423497	-1.6061208808681247	1.3749836362118226	0.8147090128900845	-0.6642105997485341	1.0711735479131188	-0.09931964647927394	-0.716638646586356
0.7985681267484328	0.565255056257987	0.25054462832336355	0.7123868441903392	-0.4962701872128165	-0.19152780272536973	0.5610815083338069	1.4444736153346982
-1.0892244918732625	-1.3762212204043263	-0.46343291398079656	-1.0129965462730786	0.22899988850968475	0.5189141433321713	-0.5313778725192637	-0.3857078286604174
-0.0087895221227777	-0.35210499414442864	-1.3222714785911764	0.8446100813817379	-0.7472256866755614	-0.7885284569301598	0.4079202980561777	0.3512316911531116
-0.2636990658730787	-1.064377764237964	-1.230476058177251	-0.04779880230574163	-0.13456900018947832	-0.3435998179144419	0.6585418416131719	-0.00027835911816931347
0.10428632223219882	1.9024298804711979	0.41426689979139125	-0.30933059750142644	0.7937627643840126	1.215613216416298	-0.2596331862078295	0.011535597868497727
-0.5446962871197124	-1.3394921629700358	-1.1074250456007102	0.2799291189357394	-0.6194346266265865	-0.4279552484056504	0.21274808638591963	-0.18523755882180837
1.2905109976279934	-0.1220596953690234	0.10400542314856936	0.8925912585380092	-0.9206327772147024	0.14174738226482392	-0.11182125550510774	-0.8239517314142673
0.14796888063276262	-1.726836148020152	2.0429448611350307	-0.8119954118006378	-0.7370187428166456	0.5319556667996465	-0.18533155281286218	1.2503248780002856
-0.8790168861647499	1.5995701220705898	-0.3475876229448206	-0.7023386017043018	0.4122325780432604	0.7402549916197341	0.23929735003680602	0.8346870475373944
0.9174621535937203	0.4012824161772051	-0.9614444439743789	0.598279745407632	0.06082877240814194	-0.10854735748587019	0.5989114748205002	1.362332721691803
-1.264187595991705	0.13697308959866786	0.38200720545276307	-1.711877136817182	1.0864961909884787	0.6886349380420218	-0.06648761092570388	-0.47138365172310726
1.2844943775351327	1.4743129392917256	-1.2257917407817274	0.6847822314612634	-0.3690585690966065	-0.20998210458295508	-0.41334537528217274	-0.681992797421912
0.9910594242225638	0.1474224414226123	1.7199845303294035	0.5745193984639119	-1.0608009187069771	1.7295871465621602	-1.1751689912114245	-1.658779456804821
